# power spectrum of pi_k * H0 (dimensionless)
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.368787e-01   2.807873e-14   2.209222e-04   2.364761e-15   216
  3.376156e-01   5.026993e-14   1.692015e-04   2.750903e-15   516
  3.384050e-01   5.285858e-14   1.614354e-04   2.957603e-15   744
  3.392194e-01   6.392994e-14   1.078246e-04   3.983812e-15   462
  3.396796e-01   5.434387e-14   1.095881e-04   4.755921e-15   432
  3.403934e-01   6.746524e-14   1.016670e-04   5.153391e-15   648
  3.412327e-01   6.758642e-14   1.487578e-04   6.111991e-15   528
  3.419069e-01   5.951143e-14   1.791415e-04   3.515409e-15   600
  3.425805e-01   9.659557e-14   2.258506e-04   9.207957e-15   240
  3.432329e-01   5.765962e-14   1.729994e-04   3.691250e-15   720
  3.439912e-01   6.180728e-14   1.368738e-04   3.748829e-15   720
  3.448318e-01   2.881693e-14   0.000000e+00   3.174428e-15   144
  3.452742e-01   5.905123e-14   1.764713e-04   3.360675e-15   720
  3.459035e-01   5.394686e-14   1.058157e-04   3.790312e-15   384
  3.466913e-01   4.348897e-14   1.173023e-04   2.401795e-15   672
  3.474387e-01   6.863399e-14   2.053834e-04   6.386727e-15   336
  3.477957e-01   4.629372e-14   4.795375e-09   3.819712e-15   288
  3.486699e-01   4.566943e-14   1.625472e-04   2.313703e-15   776
  3.494792e-01   4.224187e-14   1.390838e-04   2.181712e-15   720
  3.501588e-01   3.847711e-14   1.120422e-04   2.301015e-15   432
  3.507024e-01   4.979696e-14   1.597303e-04   3.393442e-15   504
  3.513071e-01   5.020306e-14   1.119137e-04   3.103656e-15   528
  3.521533e-01   5.692750e-14   1.524759e-04   5.221863e-15   438
  3.528495e-01   6.302788e-14   1.774680e-04   4.372015e-15   624
  3.533741e-01   6.812197e-14   2.173744e-04   8.118134e-15   312
  3.540952e-01   5.873021e-14   1.171159e-04   2.961134e-15   696
  3.548410e-01   5.370799e-14   1.059686e-04   3.255092e-15   552
  3.556166e-01   4.886923e-14   8.198436e-05   4.160876e-15   516
  3.560964e-01   7.309380e-14   1.637576e-04   6.433302e-15   528
  3.566805e-01   3.043119e-14   1.064960e-04   1.593846e-15   528
  3.575102e-01   5.281984e-14   1.404467e-04   2.824952e-15   864
  3.580734e-01   6.451770e-14   1.923830e-04   6.881553e-15   408
  3.586372e-01   7.264443e-14   1.906039e-04   5.698834e-15   192
  3.594362e-01   4.735657e-14   1.577339e-04   3.141153e-15   720
  3.601108e-01   4.487459e-14   1.454384e-04   2.543537e-15   696
  3.609123e-01   4.770825e-14   1.570748e-04   2.776727e-15   720
  3.616456e-01   4.795005e-14   2.128961e-04   3.305766e-15   432
  3.620733e-01   3.389761e-14   1.253189e-04   2.618453e-15   264
  3.628427e-01   4.613749e-14   1.730599e-04   2.742912e-15   672
  3.635310e-01   4.308775e-14   1.771868e-04   2.503731e-15   600
  3.643477e-01   3.637811e-14   1.037427e-04   4.774108e-15   270
  3.647594e-01   5.560077e-14   1.561617e-04   4.990692e-15   528
  3.654138e-01   6.842849e-14   1.069340e-04   4.492006e-15   840
  3.663112e-01   6.233630e-14   2.044769e-04   3.905364e-15   888
  3.671403e-01   5.078750e-14   1.523504e-04   3.677887e-15   744
  3.678411e-01   4.994080e-14   7.828584e-05   3.469040e-15   456
  3.681896e-01   7.343882e-14   1.069824e-04   6.338252e-15   360
  3.687860e-01   5.035739e-14   9.269427e-05   5.165613e-15   384
  3.697011e-01   5.609028e-14   1.486807e-04   3.225018e-15   816
  3.703877e-01   4.887308e-14   2.157150e-04   2.852160e-15   824
  3.712223e-01   6.340834e-14   1.002746e-04   7.991468e-15   360
  3.716692e-01   5.207885e-14   1.479676e-04   3.836291e-15   624
  3.722842e-01   5.536953e-14   9.998850e-05   3.586944e-15   360
  3.731036e-01   4.164112e-14   1.360137e-04   2.405020e-15   876
  3.738436e-01   4.554727e-14   1.615436e-04   2.660551e-15   696
  3.745899e-01   3.342774e-14   1.043143e-04   2.458660e-15   336
  3.749811e-01   4.730158e-14   1.041971e-04   3.581023e-15   504
  3.756273e-01   4.657009e-14   1.051000e-04   3.128466e-15   672
  3.765859e-01   3.901323e-14   2.092296e-04   1.752844e-15   720
  3.772508e-01   5.526549e-14   1.580506e-04   3.814990e-15   774
  3.779846e-01   8.666100e-14   9.046409e-05   8.821537e-15   384
  3.783690e-01   5.449373e-14   1.740917e-04   3.631883e-15   528
  3.789655e-01   6.053905e-14   1.659191e-04   4.287311e-15   744
  3.799249e-01   4.628913e-14   1.368481e-04   2.458678e-15   768
  3.805620e-01   6.258873e-14   1.536223e-04   5.670943e-15   552
  3.813568e-01   4.459244e-14   1.674309e-04   2.664745e-15   696
  3.819481e-01   8.553302e-14   2.034577e-04   8.021625e-15   408
  3.824174e-01   5.505211e-14   8.789532e-05   4.258562e-15   504
  3.831615e-01   4.805441e-14   1.579007e-04   2.744134e-15   888
  3.838937e-01   4.309310e-14   1.641044e-04   2.870187e-15   648
  3.846547e-01   5.354678e-14   1.626978e-04   3.715546e-15   648
  3.853707e-01   5.415367e-14   1.754281e-04   3.566099e-15   792
  3.861291e-01   4.127328e-14   2.566633e-04   2.584228e-15   600
  3.866880e-01   3.890484e-14   1.739428e-04   3.367936e-15   456
  3.872762e-01   4.357619e-14   8.477229e-05   3.262169e-15   648
  3.880317e-01   4.072369e-14   1.653183e-04   1.973152e-15   936
  3.888474e-01   5.477009e-14   1.015268e-04   4.594390e-15   384
  3.895575e-01   5.314165e-14   0.000000e+00   7.344955e-15   198
  3.901055e-01   5.377900e-14   2.575821e-04   3.360429e-15   1224
  3.906966e-01   8.505014e-14   1.875990e-04   8.310492e-15   420
  3.913957e-01   6.430668e-14   1.815566e-04   4.998099e-15   792
  3.920793e-01   5.820219e-14   1.501318e-04   4.174354e-15   680
  3.928594e-01   5.974947e-14   1.378581e-04   4.807095e-15   600
  3.934870e-01   4.855816e-14   1.999321e-04   2.910087e-15   840
  3.943251e-01   4.028868e-14   9.439865e-05   3.016816e-15   432
  3.946454e-01   6.303177e-14   8.846397e-05   4.448383e-15   720
  3.953417e-01   3.997121e-14   1.771778e-04   1.983608e-15   960
  3.962077e-01   5.074540e-14   1.579411e-04   5.184746e-15   528
  3.968405e-01   5.188679e-14   1.614459e-04   3.493819e-15   624
  3.975938e-01   5.768208e-14   1.268954e-04   3.822718e-15   816
  3.983415e-01   3.931246e-14   2.086821e-04   2.656655e-15   696
  3.991678e-01   3.251221e-14   5.754450e-09   3.401991e-15   240
  3.994784e-01   4.722869e-14   1.230648e-04   3.412533e-15   672
  4.001719e-01   4.198077e-14   2.199344e-04   2.978931e-15   864
  4.009498e-01   3.764328e-14   1.687640e-04   2.644541e-15   816
  4.016509e-01   3.515233e-14   9.659469e-05   2.397357e-15   648
  4.024060e-01   5.575074e-14   9.873737e-05   4.055215e-15   843
  4.030471e-01   4.625275e-14   1.776528e-04   4.390809e-15   780
  4.038111e-01   4.933111e-14   9.532520e-05   6.818438e-15   216
  4.042823e-01   5.086399e-14   2.298663e-04   3.592759e-15   1056
  4.050071e-01   3.989320e-14   1.880564e-04   5.703906e-15   228
  4.056781e-01   5.849038e-14   2.341349e-04   4.715324e-15   924
  4.063670e-01   4.285897e-14   8.685094e-05   2.196323e-15   696
  4.070964e-01   4.573984e-14   1.545698e-04   3.527778e-15   996
  4.078428e-01   2.905253e-14   9.125493e-05   2.193015e-15   576
  4.086192e-01   4.503499e-14   1.408459e-04   4.372716e-15   552
  4.091852e-01   5.395013e-14   1.681651e-04   3.733828e-15   516
  4.097596e-01   4.272069e-14   2.445470e-04   2.344979e-15   744
  4.104159e-01   3.036005e-14   1.199649e-04   1.741798e-15   576
  4.109868e-01   4.050577e-14   1.234742e-04   2.960753e-15   792
  4.117982e-01   3.930583e-14   1.411539e-04   2.404369e-15   792
  4.123927e-01   4.284390e-14   1.522330e-04   3.000283e-15   720
  4.131968e-01   3.733788e-14   1.735107e-04   2.361650e-15   656
  4.139503e-01   3.042943e-14   1.894646e-04   1.457093e-15   816
  4.147227e-01   3.272196e-14   1.021561e-04   3.010559e-15   492
  4.151618e-01   3.537426e-14   1.469588e-04   2.332742e-15   552
  4.159858e-01   3.061651e-14   2.555435e-04   2.131009e-15   780
  4.165209e-01   3.399761e-14   1.569773e-04   2.523687e-15   528
  4.170975e-01   2.562508e-14   1.832403e-04   1.638244e-15   600
  4.179472e-01   3.663970e-14   1.522872e-04   1.853864e-15   900
  4.185329e-01   2.952096e-14   8.430879e-05   1.921624e-15   696
  4.193388e-01   2.937267e-14   2.131780e-04   2.098565e-15   696
  4.201183e-01   2.355725e-14   8.648430e-05   1.629025e-15   552
  4.207739e-01   2.614029e-14   1.005733e-04   1.560229e-15   708
  4.214606e-01   2.838976e-14   1.660522e-04   1.623905e-15   876
  4.221752e-01   4.194484e-14   8.817041e-05   5.237194e-15   216
  4.226547e-01   2.983339e-14   2.411580e-04   1.319234e-15   1032
  4.233729e-01   2.450699e-14   2.685028e-04   1.682028e-15   600
  4.241182e-01   2.315930e-14   1.281196e-04   1.753082e-15   600
  4.246868e-01   2.856693e-14   2.262472e-04   1.625482e-15   528
  4.253589e-01   2.528957e-14   1.241998e-04   1.490918e-15   732
  4.260669e-01   2.906380e-14   9.171027e-05   1.990768e-15   336
  4.268820e-01   2.577211e-14   1.307053e-04   1.213702e-15   912
  4.274911e-01   1.881227e-14   1.311885e-04   9.399354e-16   624
  4.281565e-01   2.524649e-14   1.105498e-04   1.598979e-15   768
  4.289333e-01   2.545143e-14   1.994537e-04   1.246058e-15   792
  4.296957e-01   2.618614e-14   9.888090e-05   1.559172e-15   660
  4.302382e-01   2.705930e-14   1.457169e-04   2.167778e-15   504
  4.307992e-01   2.118519e-14   2.380735e-04   1.342382e-15   480
  4.316401e-01   1.888447e-14   2.201870e-04   7.444180e-16   912
  4.322985e-01   2.373888e-14   2.452123e-04   2.522530e-15   432
  4.329203e-01   2.361303e-14   1.456013e-04   1.409314e-15   564
  4.334724e-01   2.259836e-14   1.393605e-04   1.250768e-15   600
  4.342496e-01   2.423776e-14   1.942553e-04   1.002342e-15   876
  4.348334e-01   2.236114e-14   8.734307e-05   2.116669e-15   264
  4.356382e-01   2.018013e-14   1.694799e-04   1.110295e-15   560
  4.362850e-01   1.899160e-14   1.151652e-04   8.471148e-16   840
  4.370702e-01   1.936235e-14   1.775516e-04   9.535383e-16   1008
  4.377963e-01   1.654429e-14   7.942467e-05   8.975984e-16   456
  4.384595e-01   2.130911e-14   1.028834e-04   1.022007e-15   576
  4.390725e-01   1.838697e-14   1.580913e-04   9.124263e-16   612
  4.398809e-01   2.157660e-14   1.412012e-04   1.073102e-15   780
  4.405404e-01   2.057032e-14   1.618102e-04   1.027654e-15   648
  4.412155e-01   1.915814e-14   7.540562e-05   1.328218e-15   312
  4.416470e-01   1.518870e-14   1.915933e-04   6.976074e-16   528
  4.423945e-01   1.685771e-14   2.502113e-04   7.030967e-16   720
  4.431093e-01   1.879276e-14   2.509948e-04   1.225772e-15   576
  4.439759e-01   1.633946e-14   2.165154e-04   8.823456e-16   444
  4.445151e-01   1.924164e-14   2.123318e-04   7.928792e-16   996
  4.451759e-01   1.593755e-14   1.773610e-04   1.067311e-15   432
  4.458005e-01   2.084356e-14   1.941754e-04   1.209894e-15   504
  4.463400e-01   1.367449e-14   8.754449e-05   6.869756e-16   504
  4.471082e-01   2.004470e-14   1.722886e-04   7.929493e-16   876
  4.478033e-01   1.533099e-14   1.982878e-04   8.098603e-16   504
  4.485271e-01   1.525480e-14   1.264576e-04   8.228211e-16   696
  4.491253e-01   1.626590e-14   1.081079e-04   9.812841e-16   492
  4.499392e-01   1.575550e-14   1.547618e-04   1.096809e-15   432
  4.505420e-01   1.731322e-14   1.449174e-04   7.729302e-16   768
  4.512567e-01   1.612864e-14   1.805141e-04   8.111415e-16   648
  4.519390e-01   1.458641e-14   1.177661e-04   1.198862e-15   456
  4.527231e-01   1.715808e-14   1.619475e-04   9.338973e-16   552
  4.532676e-01   1.597089e-14   1.109989e-04   7.639141e-16   648
  4.540170e-01   1.479867e-14   1.809220e-04   5.848402e-16   840
  4.547491e-01   1.641780e-14   8.627791e-05   9.828580e-16   432
  4.554820e-01   1.496710e-14   1.056757e-04   7.807892e-16   600
  4.559917e-01   1.800015e-14   1.125905e-04   1.068298e-15   432
  4.568479e-01   1.963800e-14   1.120948e-04   9.546530e-16   560
  4.574277e-01   1.387014e-14   1.774344e-04   5.102682e-16   840
  4.581537e-01   1.335729e-14   1.050970e-04   7.916667e-16   504
  4.587303e-01   1.363681e-14   2.144966e-04   7.122057e-16   696
  4.595432e-01   1.859321e-14   1.171504e-04   1.303030e-15   384
  4.601763e-01   1.391864e-14   1.716116e-04   7.032861e-16   576
  4.609420e-01   1.391532e-14   1.059101e-04   8.890813e-16   360
  4.615593e-01   1.579120e-14   1.577258e-04   6.782724e-16   828
  4.622251e-01   1.270738e-14   1.404841e-04   7.189093e-16   372
  4.628352e-01   1.498269e-14   2.145462e-04   6.337002e-16   576
  4.636434e-01   1.437122e-14   8.985170e-05   6.800908e-16   636
  4.642192e-01   1.537738e-14   1.732109e-04   7.134454e-16   648
  4.649981e-01   1.108562e-14   1.408015e-04   5.814543e-16   576
  4.655573e-01   1.512360e-14   2.271277e-04   8.532547e-16   528
  4.663010e-01   1.309980e-14   9.710647e-05   8.196525e-16   360
  4.669165e-01   1.329920e-14   2.233813e-04   5.446162e-16   672
  4.677203e-01   1.577752e-14   1.144196e-04   6.316275e-16   804
  4.683893e-01   1.437467e-14   1.262185e-04   7.426494e-16   408
  4.691293e-01   1.426082e-14   7.801673e-05   7.961466e-16   384
  4.696276e-01   1.166166e-14   1.785323e-04   6.453601e-16   480
  4.703304e-01   1.499388e-14   1.153580e-04   9.216119e-16   432
  4.710045e-01   1.370481e-14   2.125802e-04   5.484499e-16   648
  4.718024e-01   1.498944e-14   1.319050e-04   6.399005e-16   624
  4.723861e-01   1.213087e-14   1.199787e-04   5.777814e-16   456
  4.731831e-01   1.020522e-14   1.639016e-04   4.807396e-16   588
  4.737172e-01   1.279162e-14   1.045685e-04   6.019535e-16   600
  4.744970e-01   1.389487e-14   1.631013e-04   6.633206e-16   708
  4.751130e-01   1.424746e-14   1.027507e-04   9.005025e-16   360
  4.757936e-01   1.369663e-14   1.181146e-04   6.836794e-16   552
  4.764461e-01   1.097931e-14   8.286020e-05   7.495964e-16   288
  4.771085e-01   1.287049e-14   1.557998e-04   6.359579e-16   528
  4.777309e-01   1.300289e-14   1.051098e-04   7.832900e-16   456
  4.784262e-01   1.257815e-14   1.863824e-04   5.769154e-16   608
  4.791256e-01   1.200199e-14   9.017389e-05   6.551998e-16   504
  4.798898e-01   8.906019e-15   1.935982e-04   5.956627e-16   540
  4.804891e-01   1.471902e-14   2.078222e-04   8.146454e-16   360
  4.811350e-01   1.280339e-14   9.411255e-05   7.223547e-16   540
  4.817063e-01   1.264466e-14   8.080679e-05   7.732739e-16   576
  4.825371e-01   1.281375e-14   1.873635e-04   5.728351e-16   588
  4.833270e-01   1.269603e-14   2.585051e-04   6.504245e-16   672
  4.840056e-01   1.237019e-14   1.975777e-04   5.470201e-16   552
  4.845526e-01   1.294490e-14   1.976776e-04   1.244062e-15   144
  4.852507e-01   1.238594e-14   1.679474e-04   5.813173e-16   600
  4.859125e-01   1.109653e-14   2.104747e-04   6.002125e-16   504
  4.866470e-01   1.115653e-14   2.162000e-04   7.162321e-16   336
  4.874196e-01   1.252132e-14   2.430098e-04   5.777255e-16   600
  4.881116e-01   1.133931e-14   1.568306e-04   5.132273e-16   636
  4.888585e-01   1.132248e-14   1.260932e-04   6.655181e-16   384
  4.893821e-01   1.338947e-14   1.758851e-04   7.067611e-16   504
  4.901368e-01   8.382448e-15   7.381652e-05   6.152860e-16   240
  4.907324e-01   1.183403e-14   1.734055e-04   4.765810e-16   744
  4.914470e-01   1.066509e-14   1.184096e-04   4.906124e-16   648
  4.920821e-01   2.066379e-14   7.860381e-05   2.173950e-15   120
  4.928265e-01   1.237455e-14   1.234764e-04   6.631662e-16   564
  4.933890e-01   1.217556e-14   1.939271e-04   6.586022e-16   432
  4.941396e-01   1.096587e-14   1.505258e-04   5.701918e-16   480
  4.947049e-01   9.734244e-15   1.107908e-04   5.161228e-16   456
  4.953721e-01   1.272147e-14   1.833424e-04   6.625792e-16   444
  4.961293e-01   9.457410e-15   2.805235e-04   4.776537e-16   528
  4.967944e-01   9.958990e-15   2.083390e-04   6.844815e-16   264
  4.974399e-01   1.200669e-14   2.135165e-04   7.056289e-16   444
  4.983082e-01   1.353344e-14   2.338759e-04   6.265243e-16   696
  4.990289e-01   1.115688e-14   1.250847e-04   5.878850e-16   384
  4.995560e-01   1.081225e-14   1.580550e-04   6.609879e-16   432
  5.003759e-01   1.280556e-14   1.092086e-04   6.939880e-16   488
  5.009082e-01   1.270893e-14   1.645909e-04   6.598996e-16   480
  5.016800e-01   1.000878e-14   1.835529e-04   6.385167e-16   480
  5.022777e-01   1.043002e-14   7.701318e-05   7.313371e-16   240
  5.029563e-01   1.203654e-14   1.798967e-04   6.742504e-16   600
  5.035964e-01   9.947960e-15   1.567616e-04   8.328767e-16   288
  5.042780e-01   1.108743e-14   1.507931e-04   5.130787e-16   480
  5.049682e-01   9.721959e-15   2.682341e-04   5.591565e-16   504
  5.056479e-01   1.178459e-14   1.150891e-04   9.135364e-16   216
  5.065146e-01   1.179984e-14   1.884192e-04   6.259005e-16   504
  5.071897e-01   1.047110e-14   1.515464e-04   6.963502e-16   456
  5.079286e-01   1.023869e-14   8.691443e-05   5.627031e-16   384
  5.084180e-01   1.196962e-14   1.764049e-04   6.370069e-16   480
  5.091134e-01   1.004743e-14   1.549032e-04   5.043605e-16   504
  5.097578e-01   1.074918e-14   9.826093e-05   8.602571e-16   312
  5.104521e-01   1.083569e-14   1.583441e-04   6.095652e-16   492
  5.110667e-01   1.277357e-14   1.484108e-04   9.271804e-16   312
  5.118579e-01   1.003012e-14   2.410815e-04   4.512532e-16   576
  5.125543e-01   1.177259e-14   2.225378e-04   8.086805e-16   336
  5.131328e-01   8.210442e-15   1.713438e-04   6.591662e-16   240
  5.139346e-01   9.696259e-15   2.271584e-04   5.440379e-16   468
  5.146270e-01   9.591940e-15   1.422340e-04   8.601698e-16   192
  5.153517e-01   9.715908e-15   1.426580e-04   6.109226e-16   324
  5.158828e-01   9.990341e-15   1.035388e-04   4.857246e-16   600
  5.166066e-01   1.075660e-14   1.679811e-04   5.655560e-16   456
  5.171442e-01   9.723429e-15   7.555790e-05   6.532102e-16   336
  5.180350e-01   1.093921e-14   2.262417e-04   6.016867e-16   612
  5.186832e-01   8.944087e-15   1.898719e-04   1.038325e-15   144
  5.192961e-01   1.285489e-14   2.216292e-04   6.843128e-16   552
  5.201296e-01   7.951176e-15   8.728032e-05   4.863393e-16   264
  5.206006e-01   1.045792e-14   2.020762e-04   5.972170e-16   336
  5.213435e-01   8.238485e-15   1.335250e-04   5.132668e-16   384
  5.219878e-01   1.045642e-14   7.516140e-05   1.023042e-15   216
  5.227010e-01   7.760584e-15   1.593577e-04   5.672442e-16   344
  5.233513e-01   9.363745e-15   2.377692e-04   5.511157e-16   408
  5.241438e-01   8.957202e-15   1.827101e-04   7.292344e-16   264
  5.248460e-01   1.114000e-14   2.547069e-04   5.881531e-16   612
  5.255476e-01   1.229107e-14   1.310917e-04   7.463079e-16   408
  5.262692e-01   8.671204e-15   1.312801e-04   5.002342e-16   444
  5.267993e-01   1.525711e-14   7.342396e-05   1.565736e-15   120
  5.275096e-01   1.202515e-14   2.028570e-04   8.220638e-16   336
  5.280368e-01   8.181247e-15   7.049199e-05   5.274659e-16   288
  5.287493e-01   1.017574e-14   2.193723e-04   5.420704e-16   552
  5.297288e-01   9.980167e-15   1.174622e-08   1.248422e-15   72
  5.302324e-01   9.254064e-15   2.178926e-04   4.686121e-16   504
  5.308207e-01   6.344236e-15   7.011571e-05   4.268790e-16   216
  5.315829e-01   9.753006e-15   1.251868e-04   6.972959e-16   312
  5.322672e-01   7.883108e-15   1.425448e-04   4.847284e-16   336
  5.329194e-01   1.046320e-14   1.975831e-04   1.242718e-15   204
  5.335689e-01   1.235912e-14   2.296216e-04   7.578865e-16   504
  5.342577e-01   1.291148e-14   2.186657e-04   8.687459e-16   396
  5.349201e-01   1.136084e-14   2.005279e-04   1.007513e-15   312
  5.357232e-01   1.253131e-14   1.225440e-04   1.070134e-15   216
  5.362890e-01   9.292727e-15   6.650698e-05   7.241605e-16   168
  5.369766e-01   1.015136e-14   1.679338e-04   5.354620e-16   588
  5.377613e-01   8.222918e-15   2.279505e-04   7.875410e-16   240
  5.383710e-01   8.456163e-15   2.013185e-04   7.773979e-16   264
  5.390860e-01   9.732648e-15   2.489717e-04   6.664371e-16   288
  5.397204e-01   7.893161e-15   1.243261e-04   5.253220e-16   288
  5.405244e-01   9.590665e-15   1.167620e-04   6.580102e-16   288
  5.410658e-01   7.871384e-15   1.352591e-04   6.450393e-16   192
  5.417469e-01   6.107234e-15   1.439292e-04   4.345444e-16   264
  5.423957e-01   1.537116e-14   2.367436e-04   1.012437e-15   372
  5.430940e-01   1.215270e-14   2.556933e-04   7.619364e-16   360
  5.439463e-01   1.198746e-14   1.082118e-04   1.413905e-15   144
  5.443868e-01   9.259041e-15   1.503015e-04   7.993933e-16   296
  5.450821e-01   8.699920e-15   1.619421e-04   6.050009e-16   288
  5.458782e-01   1.012165e-14   2.420184e-04   5.607046e-16   480
  5.465649e-01   9.059666e-15   2.010942e-04   1.161231e-15   192
  5.472326e-01   1.157999e-14   2.157009e-04   9.212865e-16   192
  5.478395e-01   7.629809e-15   1.374687e-04   5.423779e-16   288
  5.486835e-01   7.039521e-15   1.196646e-04   7.807843e-16   108
  5.491087e-01   9.705175e-15   1.150429e-04   7.479109e-16   240
  5.498595e-01   7.229411e-15   2.146152e-04   5.351763e-16   384
  5.506307e-01   9.140990e-15   2.618062e-04   1.216863e-15   108
  5.513127e-01   1.367653e-14   1.535018e-04   8.937052e-16   348
  5.520298e-01   9.233479e-15   1.602006e-04   8.313314e-16   312
  5.526703e-01   9.213900e-15   1.556684e-04   1.360309e-15   96
  5.532593e-01   1.034577e-14   2.072444e-04   8.160302e-16   384
  5.539190e-01   7.567786e-15   1.425422e-04   6.490016e-16   144
  5.545642e-01   8.167822e-15   2.190224e-04   5.136597e-16   408
  5.553663e-01   7.740454e-15   9.769946e-05   7.213990e-16   144
  5.561240e-01   9.903537e-15   1.878283e-04   1.087348e-15   192
  5.565734e-01   8.104280e-15   2.114042e-04   8.156521e-16   144
  5.573059e-01   8.630870e-15   1.718794e-04   8.798765e-16   144
  5.579969e-01   8.947536e-15   2.100644e-04   6.163081e-16   336
  5.588433e-01   5.323691e-15   1.554210e-04   3.747098e-16   240
  5.593800e-01   8.245163e-15   7.057532e-05   9.608837e-16   96
  5.601284e-01   1.268137e-14   2.069634e-04   8.792367e-16   372
  5.608856e-01   1.002140e-14   2.461786e-04   1.282069e-15   132
  5.615507e-01   6.645637e-15   1.523323e-04   4.300709e-16   264
  5.621457e-01   1.110800e-14   1.169843e-04   1.288598e-15   168
  5.627807e-01   8.248805e-15   1.870354e-04   6.376886e-16   216
  5.633417e-01   8.425033e-15   1.144306e-04   7.264916e-16   216
  5.641586e-01   5.392472e-15   2.099325e-04   5.170317e-16   96
  5.648999e-01   1.086214e-14   1.369618e-04   1.388625e-15   120
  5.655797e-01   6.470121e-15   1.741170e-04   4.955531e-16   216
  5.661397e-01   7.818055e-15   7.608972e-05   7.847030e-16   200
  5.668812e-01   7.998518e-15   1.969636e-04   6.595536e-16   288
  5.678322e-01   4.316385e-15   5.182495e-05   3.618974e-16   144
  5.682326e-01   6.668701e-15   1.612761e-04   6.312654e-16   168
  5.690504e-01   1.270055e-14   1.815012e-04   2.075515e-15   159
  5.696887e-01   7.185170e-15   1.904384e-04   6.489711e-16   174
  5.703065e-01   8.379059e-15   1.726829e-04   7.637630e-16   144
  5.711154e-01   9.011152e-15   9.971188e-05   7.803423e-16   222
  5.716564e-01   6.275130e-15   1.006181e-04   4.811525e-16   168
  5.725909e-01   1.014766e-14   2.206942e-04   1.880004e-15   30
  5.729769e-01   3.969975e-15   1.948567e-04   3.517974e-16   72
  5.737039e-01   7.582636e-15   1.739073e-04   4.921026e-16   258
  5.745032e-01   6.136804e-15   1.089226e-04   4.271649e-16   264
  5.749029e-01   5.529376e-15   0.000000e+00   5.698217e-16   72
  5.757357e-01   5.256117e-15   2.158892e-04   4.335364e-16   174
  5.764898e-01   6.475030e-15   2.298822e-04   9.777583e-16   168
  5.770961e-01   4.469602e-15   7.193062e-09   5.979860e-16   48
  5.777470e-01   6.128436e-15   1.298199e-04   6.597827e-16   150
  5.785016e-01   7.826952e-15   2.388130e-04   6.409040e-16   168
  5.792583e-01   7.220154e-15   1.454738e-04   6.462300e-16   144
  5.799541e-01   9.858294e-15   1.359056e-04   1.431496e-15   102
  5.804724e-01   4.650276e-15   2.011636e-04   4.295053e-16   96
  5.812948e-01   4.998044e-15   1.996414e-04   4.164170e-16   120
  5.819038e-01   4.725361e-15   2.141206e-04   3.731286e-16   168
  5.825625e-01   1.064157e-14   1.581111e-04   1.075382e-15   126
  5.831237e-01   6.518261e-15   1.192474e-04   5.462137e-16   168
  5.838969e-01   5.844056e-15   1.912134e-04   7.949368e-16   72
  5.845726e-01   5.671681e-15   2.394418e-04   4.781817e-16   168
  5.851646e-01   5.678105e-15   6.564276e-05   7.975218e-16   78
  5.859757e-01   5.464940e-15   1.077805e-04   6.329585e-16   60
  5.866288e-01   1.067670e-14   1.748374e-04   1.177756e-15   96
  5.873062e-01   5.516682e-15   2.121507e-04   3.966001e-16   168
  5.879428e-01   5.774748e-15   1.342407e-04   8.891111e-16   86
  5.886107e-01   3.779814e-15   1.199794e-04   3.064140e-16   120
  5.895681e-01   5.087885e-15   8.556122e-05   3.671321e-16   168
  5.900844e-01   3.894323e-15   0.000000e+00   5.392919e-16   48
  5.907798e-01   7.041658e-15   1.558833e-04   5.771141e-16   120
  5.911793e-01   5.086102e-15   1.137231e-04   4.796883e-16   126
  5.921548e-01   6.426565e-15   2.000073e-04   5.135812e-16   96
  5.927878e-01   5.804594e-15   5.767222e-05   5.277862e-16   96
  5.932871e-01   5.589854e-15   0.000000e+00   6.445710e-16   72
  5.943508e-01   6.841714e-15   7.193062e-09   1.468578e-15   24
  5.950147e-01   7.196949e-15   1.186881e-04   1.177342e-15   120
  5.955326e-01   5.627837e-15   1.731294e-04   6.905325e-16   126
  5.961084e-01   4.572592e-15   1.443268e-04   5.416390e-16   96
  5.967813e-01   4.655994e-15   2.494389e-04   5.055984e-16   72
  5.975306e-01   5.691084e-15   1.078907e-04   5.377813e-16   144
  5.981469e-01   4.486185e-15   6.222882e-05   5.265884e-16   72
  5.987626e-01   6.139897e-15   1.242932e-04   7.487070e-16   54
  5.993045e-01   6.154869e-15   1.095319e-04   6.218211e-16   108
  6.004306e-01   5.091251e-15   1.073696e-04   5.062070e-16   72
  6.007812e-01   5.283398e-15   6.195595e-05   7.775480e-16   72
  6.016129e-01   4.263176e-15   1.245875e-08   5.587390e-16   24
  6.023999e-01   3.745856e-15   1.310705e-04   4.315071e-16   48
  6.028777e-01   5.524145e-15   9.984188e-05   5.782873e-16   102
  6.035970e-01   5.219870e-15   2.258008e-04   3.955178e-16   168
  6.045369e-01   5.390644e-15   1.231465e-04   6.565811e-16   72
  6.048851e-01   3.105104e-15   0.000000e+00   3.641407e-16   48
  6.056156e-01   6.322323e-15   2.118194e-04   7.087290e-16   120
  6.065796e-01   5.991473e-15   1.301673e-04   5.070326e-16   96
  6.074901e-01   5.816312e-15   1.409547e-08   1.089612e-15   30
