# power spectrum of delta_kgb
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.947075e-01   3.040534e-04   0.000000e+00   2.526831e-05   168
  2.956085e-01   4.621299e-04   2.160213e-04   2.537671e-05   456
  2.961583e-01   6.306394e-04   1.319260e-04   7.808916e-05   168
  2.967291e-01   4.678770e-04   1.316892e-04   2.397524e-05   504
  2.976778e-01   4.371577e-04   1.694638e-04   3.074032e-05   336
  2.982515e-01   4.841287e-04   1.221633e-04   3.751458e-05   312
  2.988879e-01   5.004255e-04   1.193619e-04   2.707023e-05   504
  2.997254e-01   4.809948e-04   8.281656e-05   2.421909e-05   432
  3.001192e-01   4.113837e-04   1.279790e-04   2.755267e-05   312
  3.009377e-01   4.272571e-04   1.311847e-04   2.202169e-05   384
  3.017923e-01   7.108421e-04   1.114566e-04   7.223145e-05   126
  3.023199e-01   5.103725e-04   1.956913e-04   2.739752e-05   492
  3.029938e-01   5.771500e-04   1.253405e-04   3.262977e-05   528
  3.038360e-01   4.582700e-04   1.273190e-04   2.364647e-05   480
  3.043581e-01   5.493399e-04   1.758905e-04   3.050324e-05   432
  3.051137e-01   4.549048e-04   1.383146e-04   2.610299e-05   440
  3.059913e-01   4.960085e-04   6.878330e-05   3.448335e-05   312
  3.063206e-01   4.593848e-04   1.030775e-04   2.273618e-05   480
  3.069960e-01   4.366542e-04   2.018238e-04   2.123439e-05   408
  3.079829e-01   5.394213e-04   1.208696e-04   3.068380e-05   360
  3.083998e-01   4.543977e-04   1.166348e-04   2.486044e-05   408
  3.091725e-01   4.957328e-04   1.186907e-04   3.013399e-05   456
  3.100425e-01   4.981870e-04   1.134390e-04   3.275102e-05   264
  3.105254e-01   4.722349e-04   1.231098e-04   2.438966e-05   384
  3.112283e-01   4.127695e-04   2.072640e-04   1.725364e-05   672
  3.120409e-01   5.894197e-04   1.239707e-04   4.556675e-05   240
  3.125099e-01   4.429119e-04   1.257992e-04   2.835633e-05   264
  3.131717e-01   3.710648e-04   1.551526e-04   1.688968e-05   624
  3.141593e-01   4.212640e-04   0.000000e+00   4.325798e-05   150
