# power spectrum of zeta (dimensionless)
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  6.145113e-01   1.900027e-13   2.422440e-04   1.835060e-14   72
  6.166195e-01   1.613638e-13   1.600514e-04   1.407861e-14   78
  6.172037e-01   1.687453e-13   1.206188e-04   2.327903e-14   72
  6.178856e-01   1.662971e-13   1.204690e-04   1.535303e-14   72
  6.185986e-01   1.685656e-13   2.907051e-04   1.491804e-14   96
  6.191621e-01   1.862856e-13   1.202207e-04   1.688032e-14   72
  6.198419e-01   2.381870e-13   0.000000e+00   2.758175e-14   24
  6.205208e-01   1.763382e-13   2.398986e-04   1.991002e-14   72
  6.220544e-01   2.079621e-13   1.523430e-04   3.111157e-14   30
  6.223843e-01   2.212702e-13   0.000000e+00   4.098432e-14   24
  6.241578e-01   2.497303e-13   1.265014e-04   3.455463e-14   48
  6.247142e-01   2.087951e-13   2.722309e-04   1.649181e-14   120
  6.254637e-01   1.792926e-13   1.190257e-04   1.841973e-14   72
  6.262206e-01   2.014291e-13   1.188818e-04   1.797089e-14   36
  6.267409e-01   2.038058e-13   2.349657e-04   2.316106e-14   78
  6.281928e-01   2.309735e-13   1.256888e-04   2.284424e-14   48
  6.300754e-01   2.265382e-13   1.017253e-08   3.968292e-14   24
  6.314166e-01   1.969059e-13   8.752715e-05   2.364135e-14   56
  6.320919e-01   2.540758e-13   1.346877e-04   2.290939e-14   102
  6.329510e-01   1.820629e-13   9.590750e-09   3.117130e-14   72
  6.334498e-01   1.923322e-13   0.000000e+00   3.412637e-14   24
  6.343217e-01   2.019031e-13   1.244744e-04   2.580634e-14   48
  6.359378e-01   1.045073e-13   0.000000e+00   2.338915e-14   24
  6.379213e-01   8.600897e-14   0.000000e+00   4.742132e-14   6
  6.385398e-01   1.490989e-13   0.000000e+00   1.933060e-14   24
  6.389518e-01   1.719794e-13   1.165127e-04   2.770160e-14   72
  6.397046e-01   2.066826e-13   2.173655e-04   1.811801e-14   84
  6.405152e-01   2.279083e-13   0.000000e+00   2.488588e-14   24
  6.407617e-01   2.707527e-13   1.017253e-08   6.340006e-14   24
  6.419927e-01   1.813931e-13   7.193062e-09   3.257747e-14   24
  6.437123e-01   1.868804e-13   0.000000e+00   1.310008e-13   6
  6.459163e-01   1.546051e-13   1.222400e-04   1.403634e-14   48
  6.464458e-01   2.071666e-13   2.302802e-04   2.255696e-14   72
  6.471376e-01   1.894086e-13   1.220094e-04   2.220916e-14   48
  6.482347e-01   1.727167e-13   0.000000e+00   2.753029e-14   24
  6.496947e-01   5.156233e-14   7.193062e-09   5.921012e-15   6
  6.529678e-01   2.528476e-13   0.000000e+00   4.359007e-14   8
  6.532096e-01   2.075472e-13   7.193062e-09   2.799802e-14   48
  6.537895e-01   2.004926e-13   1.183236e-04   2.637139e-14   60
  6.546585e-01   1.791467e-13   0.000000e+00   2.675208e-14   24
  6.558634e-01   1.946106e-13   0.000000e+00   5.548731e-14   6
  6.603027e-01   2.535471e-13   0.000000e+00   5.382431e-14   24
  6.606613e-01   3.948720e-13   1.195118e-04   5.637210e-14   48
  6.612586e-01   2.733313e-13   0.000000e+00   4.307398e-14   24
  6.622132e-01   2.506630e-13   7.193062e-09   9.668721e-14   6
  6.676359e-01   2.896927e-13   1.114931e-04   3.859177e-14   36
  6.680300e-01   3.172639e-13   0.000000e+00   4.744040e-14   24
  6.687387e-01   2.417395e-13   0.000000e+00   2.022681e-14   6
  6.749089e-01   2.331692e-13   1.013241e-04   3.594464e-14   32
  6.754351e-01   1.492992e-13   7.193062e-09   2.517182e-14   6
  6.820657e-01   3.966101e-13   0.000000e+00   9.449216e-14   12
  6.822972e-01   9.305045e-14   0.000000e+00   9.050265e-15   6
  6.893201e-01   4.057100e-13   1.017253e-08   3.631717e-14   6
