# power spectrum of hij
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  6.166195e-01   1.501593e-24   1.600514e-04   1.276476e-25   78
  6.172037e-01   1.446839e-24   1.206188e-04   7.600104e-26   72
  6.178856e-01   1.379888e-24   1.204690e-04   8.250429e-26   72
  6.185986e-01   1.423595e-24   2.907051e-04   9.018852e-26   96
  6.191621e-01   1.512776e-24   1.202207e-04   1.155340e-25   72
  6.198419e-01   1.395028e-24   0.000000e+00   1.920532e-25   24
  6.205208e-01   1.497193e-24   2.398986e-04   1.468682e-25   72
  6.220544e-01   1.970996e-24   1.523430e-04   1.984185e-25   30
  6.223843e-01   1.223654e-24   0.000000e+00   1.586828e-25   24
  6.241578e-01   1.680894e-24   1.265014e-04   1.604145e-25   48
  6.247142e-01   1.477659e-24   2.722309e-04   1.035964e-25   120
  6.254637e-01   1.278979e-24   1.190257e-04   9.881117e-26   72
  6.262206e-01   1.693642e-24   1.188818e-04   1.926191e-25   36
  6.267409e-01   1.560945e-24   2.349657e-04   1.253297e-25   78
  6.281928e-01   1.570248e-24   1.256888e-04   1.358550e-25   48
  6.300754e-01   1.394922e-24   1.017253e-08   1.944955e-25   24
  6.314166e-01   1.307860e-24   8.752715e-05   9.431509e-26   56
  6.320919e-01   1.387944e-24   1.346877e-04   7.174723e-26   102
  6.329510e-01   1.694261e-24   9.590750e-09   1.259676e-25   72
  6.334498e-01   1.930409e-24   0.000000e+00   3.012614e-25   24
  6.343217e-01   1.314369e-24   1.244744e-04   1.272752e-25   48
  6.359378e-01   1.860698e-24   0.000000e+00   1.318679e-25   24
  6.379213e-01   1.733149e-24   0.000000e+00   4.469581e-25   6
  6.385398e-01   1.245151e-24   0.000000e+00   2.140526e-25   24
  6.389518e-01   1.497865e-24   1.165127e-04   1.335092e-25   72
  6.397046e-01   1.473675e-24   2.173655e-04   9.404055e-26   84
  6.405152e-01   2.128372e-24   0.000000e+00   2.294891e-25   24
  6.407617e-01   1.782162e-24   1.017253e-08   9.804417e-26   24
  6.419927e-01   1.754444e-24   7.193062e-09   2.869018e-25   24
  6.437123e-01   1.838248e-24   0.000000e+00   3.639244e-25   6
  6.459163e-01   1.214713e-24   1.222400e-04   1.040531e-25   48
  6.464458e-01   1.379422e-24   2.302802e-04   9.927037e-26   72
  6.471376e-01   1.638730e-24   1.220094e-04   1.493424e-25   48
  6.482347e-01   1.925216e-24   0.000000e+00   3.562836e-25   24
  6.496947e-01   1.213652e-24   7.193062e-09   1.540430e-25   6
  6.529678e-01   1.215234e-24   0.000000e+00   1.961871e-25   8
  6.532096e-01   1.266498e-24   7.193062e-09   1.258883e-25   48
  6.537895e-01   1.848970e-24   1.183236e-04   1.926622e-25   60
  6.546585e-01   1.569987e-24   0.000000e+00   1.543556e-25   24
  6.558634e-01   1.709605e-24   0.000000e+00   1.435339e-25   6
  6.603027e-01   1.731306e-24   0.000000e+00   2.159017e-25   24
  6.606613e-01   1.255694e-24   1.195118e-04   1.756908e-25   48
  6.612586e-01   1.077773e-24   0.000000e+00   1.895853e-25   24
  6.622132e-01   1.071747e-24   7.193062e-09   2.777767e-25   6
  6.676359e-01   1.647000e-24   1.114931e-04   2.005274e-25   36
  6.680300e-01   1.558582e-24   0.000000e+00   1.899359e-25   24
  6.687387e-01   1.576361e-24   0.000000e+00   2.356564e-25   6
  6.749089e-01   2.028537e-24   1.013241e-04   2.759523e-25   32
  6.754351e-01   1.768662e-24   7.193062e-09   1.553525e-25   6
  6.820657e-01   1.446289e-24   0.000000e+00   2.914922e-25   12
  6.822972e-01   8.407023e-25   0.000000e+00   2.201388e-25   6
  6.893201e-01   9.598355e-25   1.017253e-08   1.454154e-25   6
